P13				P8	check		1P8	1check		2P8	2check		3P8	3check		4P8	4check	5P8	5check		P43
update																				
P13	check	Column	Column2	pl_copy 1 1	pl_copy 1 1 ID	coordonnées géographiques2	pl_copy 1 2	pl_copy 1 2 ID	coordonnées géographiques	pl_copy 1 3	pl_copy 1 3 ID	coordonnées géographiques3	pl_copy 2 1	pl_copy 2 1 ID	coordonnées géographiques4	pl_copy 2 2	pl_copy 2 2 ID	pl_copy 3	pl_copy 3 ID	coordonnées géographiques5	P43
87.21	nt		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Jean-François Bastien
87.22	mnt		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Plassan
87.23	c t		Amours	lieu de fiction																	l’an du plaisir & de la liberté
87.24			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Couturier, L’Esclapart
87.26	cm		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Nyon l’aîné
87.27	ct		Londres & Saint-Omer	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275							Saint-Omer	https://www.wikidata.org/wiki/Q208793	50.748333333333,2.2608333333333						H.F. Boubers
87.28	nt		Brunsvic	Brunswick	https://www.wikidata.org/wiki/Q2773	52.269166666667,10.521111111111															Librairie des écoles
87.29			Aux Alpes & Paris	Alpes	https://www.wikidata.org/wiki/Q1286	46,1				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Lesclapart
87.3	t		Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Buisson
87.30			Genève & Paris	Genève	https://www.wikidata.org/wiki/Q71	46.2,6.15				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Prault
87.31	t_MH?		Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									l’auteur et chez tous les marchands de nouveautés
87.32	t		Rome & Paris	Rome	https://www.wikidata.org/wiki/Q220	41.893055555556,12.482777777778				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Le Tellier
87.33			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Poinçot
87.34																					
87.35	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															au bureau de l’Ami des enfans
87.36			Strasbourg	Strasbourg	https://www.wikidata.org/wiki/Q6602	48.573333333333,7.7522222222222															à la Librairie académique
87.37	t		Lausanne	Lausanne	https://www.wikidata.org/wiki/Q807	46.533333333333,6.6333333333333															François Grasset
87.38			A l’isle de France & Paris	Isle de France, Île de France	https://www.wikidata.org/wiki/Q12060804	-20.2,57.5				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									P.F. Didot le jeune
87.39			Paphos & Paris	Paphos	https://www.wikidata.org/wiki/Q180918	34.77612852,32.42651039															Leroy
87.4			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															chez les libraires associés
87.40			Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Thomas Hookham, veuve Duchesne
87.41			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Didot l’aîné
87.42			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Royez
87.43			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Royez
87.44			Bruxelles	Bruxelles	https://www.wikidata.org/wiki/Q239	50.846666666666664,4.351666666666667															
87.45			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Moutard
87.46	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Didot l’ainé
87.47	nt		Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Buisson
87.48	t		Londres& Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Buisson
87.49	cnt		Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Royez
87.5	ct		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Royez
87.50			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Onfroy et Née de la Rochelle
87.51			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Poinçot
87.52			Constantinople & Paris	Constantinople	https://www.wikidata.org/wiki/Q16869	41.01224,28.976018				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Buisson
87.53			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Prault
87.54			Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									l’auteur, Quillau l’aîné, veuve Duchesne, Berlin, Mérigot, Desenne
87.55	nt		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Lamy, de l’imprimerie de Monsieur
87.57			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Leroy
87.58	t		Dresde	Dresde	https://www.wikidata.org/wiki/Q1731	51.05,13.74															Walther
87.59			Surate & Paris.	Surate	https://www.wikidata.org/wiki/Q4629	21.17,72.83							Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889						Régnault.
87.6			Au	Au																	puits de la vérité
87.60			Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Bastien
87.61			Londres	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275															
87.62	t		Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									D.J. Changuion, Théophile Barrois le jeune
87.63	t		Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Royez
87.64	t		Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Didot fils ainé, Jombert jeune
87.65			Neuchâtel & Paris	Neuchâtel	https://www.wikidata.org/wiki/Q69345	46.990277777778,6.9305555555556				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Guillot
87.66	n		La-Haie	La Haye	https://www.wikidata.org/wiki/Q36600	52.08,4.31															
87.67			Au Mans & Paris	Le Mans	https://www.wikidata.org/wiki/Q1476	48.004166666667,0.19694444444444				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Hardouin et Gattey, et chez tous les marchands de mémoires
87.68			Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									chez les marchands de nouveautés et chez l’auteur
87.69			Amsterdam et se trouve	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9															chez les principaux libraires de l’Europe
87.7			Au Caire & à Paris	Le Caire	https://www.wikidata.org/wiki/Q85	30.056111111111,31.239444444444							Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889						Cailleau
87.70	mt		Metz	Metz	https://www.wikidata.org/wiki/Q22690	49.119722222222,6.1769444444444															imprimerie de C. Lamort, Devilly
87.71	ct		Paris & Lausanne	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889							Lausanne	https://www.wikidata.org/wiki/Q807	46.533333333333,6.6333333333333						Buisson, Mourer cadet
87.8			Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Lefevre
87.9																					
88.1			Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Guillot
88.10																					
88.100			Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									ches les libraires nommes en tête du catalogue
88.101	c_MH		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															imprimerie de Monsieur, P.F. Didot le jeune, Méquignon l’aîné
88.102	t		Londres& Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Letellier, Desenne
88.103	t		Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Buisson
88.104	t		Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Nyon l’ainé & fils
88.105			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Lesclapart
88.106																					
88.11			Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Belin
88.12	nt		Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Crapart, Briand, Volland, veuve Lesclapart
88.13	t		Londres# Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889												Lagrange
88.14			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Lagrange
88.15			Lausanne & Paris	Lausanne	https://www.wikidata.org/wiki/Q807	46.533333333333,6.6333333333333				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Fr. La-Combe, Poinçot
88.16			Lausanne & Paris	Lausanne	https://www.wikidata.org/wiki/Q807	46.533333333333,6.6333333333333				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Jean Mourer, Guillaume de Bure
88.17			Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Momoro
88.18	t		Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Onfroy
88.19	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Prault
88.2	[88.2]																				
88.20	m																				
88.21			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Defer de Maisonneuve
88.22	t		Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Buisson
88.23	t		Bruxelles & Paris	Bruxelles	https://www.wikidata.org/wiki/Q239	50.846666666666664,4.351666666666667				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Dujardin, veuve Duchesne
88.24			Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									chez les marchands de nouveautés
88.25			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Letellier
88.26	t		Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Briand
88.27			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															De Bure l’aîné
88.28	t		Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Buisson
88.29	t		Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Buisson
88.3			Lausanne & Paris	Lausanne	https://www.wikidata.org/wiki/Q807	46.533333333333,6.6333333333333				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Maradan
88.30	cm		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Nyon l’aîné
88.31	t		Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Cadell, Lagrange
88.32			Spa & Paris	Spa	https://www.wikidata.org/wiki/Q39865	50.5,5.8666666666667				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Buisson
88.33			Lausanne & Paris	Lausanne	https://www.wikidata.org/wiki/Q807	46.533333333333,6.6333333333333				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Mourer, Guillaume de Bure l’aîné
88.34	t		Paris & Tils	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889							Tils								Knapen
88.35	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Gattey
88.36			Genève & Paris	Genève	https://www.wikidata.org/wiki/Q71	46.2,6.15				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Briand
88.37	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Lagrange
88.38	m		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Buisson
88.39			normale	normale																	
88.4	ct		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Royez
88.40	t		Genève & Paris	Genève	https://www.wikidata.org/wiki/Q71	46.2,6.15				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Barde, Manget et compagnie, Cuchet
88.41	c_MH		Lausanne & Paris	Lausanne	https://www.wikidata.org/wiki/Q807	46.533333333333,6.6333333333333				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									
88.42			Sens	Sens	https://www.wikidata.org/wiki/Q212420	48.197222222222,3.2833333333333															veuve Tarbé
88.43			J.	J.																	Witel, Verrières-Suisses
88.44	*		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Laurens junior, s.d.
88.45	nt		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															les marchands de nouveautés
88.46			Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Belin, Desenne
88.47	n		Sybaris & Paris	Sybaris	https://www.wikidata.org/wiki/Q220583	39.716666666667,16.493888888889				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									chez les libraires qui vendent des nouveautés
88.48			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Maradan
88.49	m																				
88.5			Londres & Paris	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Gattey
88.50			Lausanne	Lausanne	https://www.wikidata.org/wiki/Q807	46.533333333333,6.6333333333333															Jean-Pierre Heubach et compagnie
88.51			Brampour & Paris	Brampour						Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Briand
88.52			Amsterdam & Paris	Amsterdam	https://www.wikidata.org/wiki/Q727	52.383333333333,4.9				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									Poinçot
88.54			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Barrois l’aîné
88.55			Bruxelles & Paris	Bruxelles	https://www.wikidata.org/wiki/Q239	50.846666666666664,4.351666666666667				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									H. Dujardin, Defer de Maisonneuve
